feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,0,dqs_vs_dq_lane,19,11,-1469.5,-107.0,503.0,-786.5,-258.5,201.0,-151.5,-1289.5,-1670.5,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_4__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,4,dq_lane,19,11,175.0,439.0,711.0,158.0,331.0,653.0,-108.0,-553.0,-478.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,19,11,6.0,305.0,814.0,82.0,217.0,657.0,-88.0,-732.0,-651.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dq,19,11,52.0,345.5,614.0,79.5,231.5,549.0,-114.0,-534.5,-497.0,0.366029,fail_lower,0.633971,-0.267943,overlap,0.0
dq_bus_skew_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,dq_bus_skew_range,idelay_cntvaluein_skew,lane0,,,dq_lane_bus_skew,19,11,188.0,359.0,685.0,188.0,268.0,594.0,-91.0,-497.0,-406.0,0.368421,fail_lower,0.631579,-0.263158,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,19,11,-1527.0,-199.0,572.0,-783.0,-250.0,168.0,-51.0,-1355.0,-1695.0,0.368421,fail_lower,0.631579,-0.263158,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,19,11,12.0,337.5,631.5,2.0,297.5,428.0,-40.0,-629.5,-416.0,0.368421,fail_lower,0.631579,-0.263158,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,19,11,-1470.0,-117.0,656.0,-724.0,-240.0,252.0,-123.0,-1380.0,-1722.0,0.370813,fail_lower,0.629187,-0.258373,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,2,dqs_vs_dq_bit,19,11,-694.0,120.0,978.0,-821.0,-204.0,268.0,-324.0,-1799.0,-962.0,0.373206,fail_lower,0.626794,-0.253589,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,19,11,-661.0,31.0,969.0,-740.0,-113.0,915.0,-144.0,-1709.0,-1576.0,0.373206,fail_lower,0.626794,-0.253589,overlap,0.0
