feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_4__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,4,dqs_vs_dq_lane,6,1,222.5,466.5,800.0,594.5,594.5,594.5,128.0,-205.5,-372.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,0,dqs_vs_dq_bit,6,1,159.0,302.0,511.0,425.0,425.0,425.0,123.0,-86.0,-266.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
ld_dq_lane_range__idelay_ld_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane1,,,dq_lane,6,1,273.0,291.0,535.0,355.0,355.0,355.0,64.0,-180.0,-82.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,6,1,133.0,273.5,599.0,336.0,336.0,336.0,62.5,-263.0,-203.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,6,1,256.0,315.5,581.5,378.0,378.0,378.0,62.5,-203.5,-122.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,2,dq_lane,6,1,177.0,300.5,658.0,356.0,356.0,356.0,55.5,-302.0,-179.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dqs,6,1,205.0,292.5,450.0,342.0,342.0,342.0,49.5,-108.0,-137.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
ld_dq_lane_range__idelay_ld_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane0,,,dq_lane,6,1,141.0,230.5,505.0,271.0,271.0,271.0,40.5,-234.0,-130.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,6,1,-535.0,95.0,620.0,131.0,131.0,131.0,36.0,-489.0,-666.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_4__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,4,dq_lane,6,1,226.0,531.0,847.0,549.0,549.0,549.0,18.0,-298.0,-323.0,0.666667,fail_higher,0.666667,0.333333,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,6,1,-931.0,411.5,1048.0,227.0,227.0,227.0,-184.5,-821.0,-1158.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,6,1,-838.0,504.5,861.0,321.0,321.0,321.0,-183.5,-540.0,-1159.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,6,1,77.0,291.0,620.0,131.0,131.0,131.0,-160.0,-489.0,-54.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,1,dqs_vs_dq_bit,6,1,-187.0,574.0,1100.0,416.0,416.0,416.0,-158.0,-684.0,-603.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,1,dqs_vs_dq_bit,6,1,187.0,574.0,1100.0,416.0,416.0,416.0,-158.0,-684.0,-229.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,6,1,-928.0,371.5,968.0,229.0,229.0,229.0,-142.5,-739.0,-1157.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,2,ld_vs_cntvaluein_dqs,6,1,20.0,203.5,461.0,89.0,89.0,89.0,-114.5,-372.0,-69.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,6,1,-753.0,510.0,873.0,411.0,411.0,411.0,-99.0,-462.0,-1164.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,4,dqs_vs_dq_bit,6,1,138.0,263.0,825.0,187.0,187.0,187.0,-76.0,-638.0,-49.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,6,1,-685.5,193.0,684.5,266.5,266.5,266.5,73.5,-418.0,-952.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,6,1,-535.0,107.5,564.0,46.0,46.0,46.0,-61.5,-518.0,-581.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,4,dqs_vs_dq_bit,6,1,-90.0,331.5,737.0,271.0,271.0,271.0,-60.5,-466.0,-361.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,4,dqs_vs_dq_bit,6,1,74.0,331.5,737.0,271.0,271.0,271.0,-60.5,-466.0,-197.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,4,dqs_vs_dq_bit,6,1,-179.0,242.5,825.0,187.0,187.0,187.0,-55.5,-638.0,-366.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,4,dqs_vs_dq_bit,6,1,-498.0,601.5,834.0,650.0,650.0,650.0,48.5,-184.0,-1148.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,4,dqs_vs_dq_bit,6,1,490.0,601.5,834.0,650.0,650.0,650.0,48.5,-184.0,-160.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,6,1,-409.0,688.5,922.0,736.0,736.0,736.0,47.5,-186.0,-1145.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,6,1,409.0,688.5,922.0,736.0,736.0,736.0,47.5,-186.0,-327.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,6,1,-266.0,609.5,913.0,567.0,567.0,567.0,-42.5,-346.0,-833.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,4,dqs_vs_dq_bit,6,1,266.0,609.5,913.0,567.0,567.0,567.0,-42.5,-346.0,-301.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,6,1,-8.0,526.0,855.0,550.0,550.0,550.0,24.0,-305.0,-558.0,0.5,fail_higher,0.5,0.0,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,4,dqs_vs_dq_bit,6,1,8.0,526.0,855.0,550.0,550.0,550.0,24.0,-305.0,-542.0,0.5,fail_higher,0.5,0.0,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,1,dq_lane,6,1,179.0,331.0,638.0,312.0,312.0,312.0,-19.0,-326.0,-133.0,0.5,fail_higher,0.5,0.0,overlap,0.0
dq_lane_range__iologic_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane1,,,dq_lane,6,1,603.0,821.0,1066.0,840.0,840.0,840.0,19.0,-226.0,-237.0,0.5,fail_higher,0.5,0.0,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_0__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,0,ld_vs_cntvaluein_dqs,6,1,-152.0,217.0,462.0,234.0,234.0,234.0,17.0,-228.0,-386.0,0.5,fail_higher,0.5,0.0,overlap,0.0
