failure_class,feature_key,feature_layer,feature,metric,family,lane,bit,control_bit,n,median_delta,median_delta_abs,abs_improved,abs_worsened,sign_flip,score
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_data_lut__all__no_bit__ctrl_2__sites__value_ps,json,json_unique_site_count__cntvaluein_data_lut__all__no_bit__ctrl_2__sites__value_ps,json_unique_site_count,cntvaluein_data_lut,all,,2,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_data_lut__all__no_bit__ctrl_3__sites__value_ps,json,json_unique_site_count__cntvaluein_data_lut__all__no_bit__ctrl_3__sites__value_ps,json_unique_site_count,cntvaluein_data_lut,all,,3,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_data_lut__all__no_bit__ctrl_4__sites__value_ps,json,json_unique_site_count__cntvaluein_data_lut__all__no_bit__ctrl_4__sites__value_ps,json_unique_site_count,cntvaluein_data_lut,all,,4,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_0__sites__value_ps,json,json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_0__sites__value_ps,json_unique_site_count,cntvaluein_dqs_lut,all,,0,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_1__sites__value_ps,json,json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_1__sites__value_ps,json_unique_site_count,cntvaluein_dqs_lut,all,,1,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_2__sites__value_ps,json,json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_2__sites__value_ps,json_unique_site_count,cntvaluein_dqs_lut,all,,2,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_3__sites__value_ps,json,json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_3__sites__value_ps,json_unique_site_count,cntvaluein_dqs_lut,all,,3,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_4__sites__value_ps,json,json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_4__sites__value_ps,json_unique_site_count,cntvaluein_dqs_lut,all,,4,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_none__sites__value_ps,json,json_unique_site_count__cntvaluein_dqs_lut__all__no_bit__ctrl_none__sites__value_ps,json_unique_site_count,cntvaluein_dqs_lut,all,,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq0__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq0__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq0,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq1__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq1__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq1,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq2__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq2__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq2,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq3__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq3__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq3,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq4__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq4__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq4,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq5__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq5__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq5,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq6__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq6__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq6,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane0__dq7__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane0__dq7__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane0,dq7,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane1__dq10__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane1__dq10__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane1,dq10,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane1__dq11__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane1__dq11__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane1,dq11,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane1__dq12__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane1__dq12__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane1,dq12,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane1__dq13__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane1__dq13__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane1,dq13,,14,0.0,0.0,0,0,0,0.0
fail_abort2_lane0,json::json_unique_site_count__idelay_data__lane1__dq14__ctrl_none__sites__value_ps,json,json_unique_site_count__idelay_data__lane1__dq14__ctrl_none__sites__value_ps,json_unique_site_count,idelay_data,lane1,dq14,,14,0.0,0.0,0,0,0,0.0
