metric,family,lane,bit,control_bit,scope,fail_count,fail_min_ps,fail_median_ps,fail_max_ps,pass_count,pass_min_ps,pass_median_ps,pass_max_ps,robust_count,robust_min_ps,robust_median_ps,robust_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,robust_minus_fail_median_ps
direct_max,dq_iologic,lane0,dq4,,endpoint,1,2338.0,2338.0,2338.0,2,2130.0,2232.5,2335.0,0,,,,105.5,3.0,
direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,1,1597.0,1597.0,1597.0,2,1343.0,1500.0,1657.0,0,,,,97.0,-60.0,
direct_max,dq_iologic,lane1,dq11,,endpoint,1,2394.0,2394.0,2394.0,2,2233.0,2488.5,2744.0,0,,,,-94.5,-350.0,
direct_max,idelay_ld,lane0,dq3,,endpoint,1,1554.0,1554.0,1554.0,2,1452.0,1645.0,1838.0,0,,,,-91.0,-284.0,
cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,1,691.0,691.0,691.0,2,471.0,602.5,734.0,0,,,,88.5,-43.0,
lane_spread,idelay_dqs_cntvaluein,lane0,,,lane,1,691.0,691.0,691.0,2,471.0,602.5,734.0,0,,,,88.5,-43.0,
direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,1,1549.0,1549.0,1549.0,2,1138.0,1471.5,1805.0,0,,,,77.5,-256.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,1,1587.0,1587.0,1587.0,2,1180.0,1513.5,1847.0,0,,,,73.5,-260.0,
direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,1,1940.0,1940.0,1940.0,2,1832.0,2012.5,2193.0,0,,,,-72.5,-253.0,
direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1491.0,1491.0,1491.0,2,1085.0,1419.0,1753.0,0,,,,72.0,-262.0,
direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,1,1794.0,1794.0,1794.0,2,1830.0,1865.5,1901.0,0,,,,-71.5,-107.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,1,273.0,273.0,273.0,2,224.0,342.0,460.0,0,,,,-69.0,-187.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,0,endpoint,1,1677.0,1677.0,1677.0,2,1605.0,1616.5,1628.0,0,,,,60.5,49.0,
direct_max,idelay_ld,lane1,dqs1,,endpoint,1,1514.0,1514.0,1514.0,2,1511.0,1571.0,1631.0,0,,,,-57.0,-117.0,
direct_max,dq_iologic,lane1,dq15,,endpoint,1,2374.0,2374.0,2374.0,2,2167.0,2321.5,2476.0,0,,,,52.5,-102.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,1,1409.0,1409.0,1409.0,2,1069.0,1458.5,1848.0,0,,,,-49.5,-439.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,1,1774.0,1774.0,1774.0,2,1452.0,1816.5,2181.0,0,,,,-42.5,-407.0,
