feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_3__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,3,lane_control_bit,22,8,210.0,423.0,625.0,178.0,458.5,783.0,35.5,-447.0,-573.0,0.585227,fail_higher,0.585227,0.170455,overlap,0.0
direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq7,,endpoint,22,8,1695.0,2234.0,3805.0,1952.0,2389.5,2900.0,155.5,-1853.0,-1205.0,0.582386,fail_higher,0.582386,0.164773,overlap,0.0
lane_spread__dq_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dq_iologic,lane1,,,lane,22,8,2265.0,2694.0,4359.0,2345.0,2888.0,3513.0,194.0,-2014.0,-1248.0,0.579545,fail_higher,0.579545,0.159091,overlap,0.0
direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq8,,endpoint,22,8,2104.0,2578.5,4359.0,2085.0,2446.5,3513.0,-132.0,-2274.0,-1409.0,0.420455,fail_lower,0.579545,-0.159091,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,22,8,887.0,1179.5,1643.0,975.0,1271.5,1718.0,92.0,-668.0,-831.0,0.579545,fail_higher,0.579545,0.159091,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq5__ctrl_none__dq5__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq5,,dq5,22,8,220.0,596.5,1276.0,311.0,512.0,858.0,-84.5,-965.0,-638.0,0.420455,fail_lower,0.579545,-0.159091,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,0,endpoint,22,8,870.0,1184.0,1633.0,884.0,1102.5,1662.0,-81.5,-749.0,-792.0,0.420455,fail_lower,0.579545,-0.159091,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,22,8,970.0,1378.5,1730.0,978.0,1452.5,1957.0,74.0,-752.0,-987.0,0.579545,fail_higher,0.579545,0.159091,overlap,0.0
lane_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_data_cntvaluein,lane0,,,lane,22,8,587.0,1027.0,1739.0,457.0,978.5,1325.0,-48.5,-1282.0,-738.0,0.420455,fail_lower,0.579545,-0.159091,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_1__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane0,dqs0,1,endpoint,22,8,1159.0,1593.5,2384.0,1167.0,1457.0,1945.0,-136.5,-1217.0,-786.0,0.426136,fail_lower,0.573864,-0.147727,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq14__ctrl_none__dq14__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,22,8,192.0,567.0,1034.0,306.0,466.0,727.0,-101.0,-728.0,-535.0,0.426136,fail_lower,0.573864,-0.147727,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,22,8,970.0,1498.5,2003.0,1230.0,1594.0,1883.0,95.5,-773.0,-913.0,0.573864,fail_higher,0.573864,0.147727,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_1__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,1,endpoint,22,8,903.0,1325.0,2098.0,976.0,1245.5,1766.0,-79.5,-1122.0,-863.0,0.426136,fail_lower,0.573864,-0.147727,overlap,0.0
direct_max__dq_iologic__lane0__dq4__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq4,,endpoint,22,8,1621.0,1973.5,4073.0,1575.0,2048.0,3174.0,74.5,-2498.0,-1553.0,0.573864,fail_higher,0.573864,0.147727,overlap,0.0
