comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
cntvaluein3_locked_only,skew,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dq,27,16,-614.0,-303.5,-25.5,-549.0,-228.0,106.0,75.5,0.637731,fail_higher,0.637731,0.275463,overlap,0.0,2.862695
cntvaluein3_locked_only,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq1__ctrl_none__dq1__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq1,,dq1,27,16,285.0,852.0,1587.0,398.0,709.5,1336.0,-142.5,0.363426,fail_lower,0.636574,-0.273148,overlap,0.0,2.838639
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,27,16,18.0,296.5,1070.0,4.0,214.25,816.0,-82.25,0.363426,fail_lower,0.636574,-0.273148,overlap,0.0,2.838639
cntvaluein3_locked_only,skew,signed_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,signed_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,27,16,-985.0,-191.5,768.5,-615.5,71.75,726.0,263.25,0.634259,fail_higher,0.634259,0.268519,overlap,0.0,2.790526
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,27,16,-754.0,257.0,1078.0,-899.0,13.0,708.0,-244.0,0.366898,fail_lower,0.633102,-0.266204,overlap,0.0,2.76647
cntvaluein3_locked_only,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,27,16,242.0,924.0,1483.0,398.0,822.5,1381.0,-101.5,0.366898,fail_lower,0.633102,-0.266204,overlap,0.0,2.76647
cntvaluein3_locked_only,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq8__ctrl_none__dq8__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,27,16,216.0,964.0,1513.0,396.0,694.0,1198.0,-270.0,0.37037,fail_lower,0.62963,-0.259259,overlap,0.0,2.694301
cntvaluein3_locked_only,skew,abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dqs,27,16,74.0,284.0,574.0,21.0,268.0,464.0,-16.0,0.37037,fail_lower,0.62963,-0.259259,overlap,0.0,2.694301
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,27,16,27.0,378.0,1078.0,13.0,250.5,899.0,-127.5,0.371528,fail_lower,0.628472,-0.256944,overlap,0.0,2.670245
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,2,dqs_vs_dq_bit,27,16,3.0,390.0,1219.0,0.0,279.5,823.0,-110.5,0.371528,fail_lower,0.628472,-0.256944,overlap,0.0,2.670245
