feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,4,dqs_vs_dq_bit,6,5,28.0,615.5,942.0,-69.0,50.0,662.0,-565.5,-1011.0,-634.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,1,dqs_vs_dq_bit,6,5,159.0,599.5,825.0,28.0,76.0,1134.0,-523.5,-797.0,-975.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,4,dqs_vs_dq_bit,6,5,-227.0,718.0,1036.0,-100.0,216.0,599.0,-502.0,-1136.0,-826.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_4__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,4,dqs_vs_dq_lane,6,5,203.0,516.5,811.0,47.5,102.5,623.0,-414.0,-763.5,-420.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,6,5,342.0,618.5,710.0,64.0,242.0,1050.0,-376.5,-646.0,-708.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,6,5,251.0,561.0,733.0,66.0,203.0,1123.0,-358.0,-667.0,-872.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,2,dqs_vs_dq_bit,6,5,46.0,475.5,826.0,-319.0,134.0,668.0,-341.5,-1145.0,-622.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,1,dqs_vs_dq_bit,6,5,423.0,595.0,789.0,150.0,270.0,1031.0,-325.0,-639.0,-608.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,4,dqs_vs_dq_bit,6,5,207.0,412.0,1033.0,36.0,133.0,556.0,-279.0,-997.0,-349.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,2,dqs_vs_dq_bit,6,5,350.0,608.5,1123.0,-357.0,344.0,628.0,-264.5,-1480.0,-278.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
