feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_median__iologic_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,iologic_skew,lane1,dqs1,,dqs_vs_dq_lane,22,7,0.0,210.25,1416.0,85.5,293.5,706.0,83.25,-1330.5,-706.0,0.61039,fail_higher,0.61039,0.220779,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,22,7,20.0,293.5,783.0,99.0,387.0,934.0,93.5,-684.0,-914.0,0.607143,fail_higher,0.607143,0.214286,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_1__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,1,ld_vs_cntvaluein_dqs,22,7,51.0,265.5,909.0,150.0,340.0,594.0,74.5,-759.0,-543.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,0,dqs_vs_dq_bit,22,7,-501.0,185.0,701.0,-181.0,252.0,1240.0,67.0,-882.0,-1741.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
signed_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dqs__value_ps,signed_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dqs,22,7,-521.0,-252.0,27.0,-492.0,-204.0,103.0,48.0,-519.0,-624.0,0.603896,fail_higher,0.603896,0.207792,overlap,0.0
signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,22,7,-538.0,-101.5,799.0,-455.5,63.5,650.5,165.0,-1254.5,-1188.5,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,22,7,-757.0,-36.25,779.0,-702.5,114.0,462.5,150.25,-1481.5,-1219.5,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,22,7,-1212.0,-160.0,855.0,-495.0,-49.0,363.0,111.0,-1350.0,-1575.0,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,0,dqs_vs_dq_bit,22,7,-714.0,109.0,970.0,-31.0,195.0,1027.0,86.0,-1001.0,-1741.0,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,0,dqs_vs_dq_bit,22,7,-936.0,-48.5,1044.0,-262.0,-31.0,963.0,17.5,-1306.0,-1899.0,0.597403,fail_higher,0.597403,0.194805,overlap,0.0
