feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_0__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,0,dq_lane,22,7,220.0,366.0,626.0,181.0,351.0,404.0,-15.0,-445.0,-184.0,0.409091,fail_lower,0.590909,-0.181818,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,22,7,20.0,268.0,816.0,9.0,204.0,744.0,-64.0,-807.0,-724.0,0.415584,fail_lower,0.584416,-0.168831,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_4__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,4,ld_vs_cntvaluein_dq_lane,22,7,-765.5,81.5,862.0,-588.5,74.0,378.0,-7.5,-1450.5,-1143.5,0.415584,fail_lower,0.584416,-0.168831,overlap,0.0
abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,22,7,3.5,331.0,884.0,49.5,214.5,394.5,-116.5,-834.5,-391.0,0.422078,fail_lower,0.577922,-0.155844,overlap,0.0
dq_bus_skew_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_none__dq_lane_bus_skew__value_ps,dq_bus_skew_range,idelay_cntvaluein_skew,lane0,,,dq_lane_bus_skew,22,7,166.0,346.0,830.0,178.0,333.0,563.0,-13.0,-652.0,-397.0,0.422078,fail_lower,0.577922,-0.155844,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,22,7,-784.0,72.0,1151.0,-457.0,-158.0,314.0,-230.0,-1608.0,-1098.0,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_0__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,0,ld_vs_cntvaluein_dq_lane,22,7,-562.5,70.0,682.0,-452.5,-154.5,273.0,-224.5,-1134.5,-835.5,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,22,7,-951.0,-183.0,887.0,-918.0,-244.0,373.0,-61.0,-1805.0,-1324.0,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_3__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,3,lane1_vs_lane0_dq,22,7,-604.5,-291.75,-1.5,-657.5,-300.5,-116.5,-8.75,-656.0,-488.0,0.428571,fail_lower,0.571429,-0.142857,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_1__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,1,dqs_vs_dq_bit,22,7,-277.0,215.5,998.0,-171.0,97.0,469.0,-118.5,-1169.0,-746.0,0.435065,fail_lower,0.564935,-0.12987,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,1,dqs_vs_dq_bit,22,7,28.0,232.5,906.0,21.0,253.0,377.0,20.5,-885.0,-349.0,0.435065,fail_lower,0.564935,-0.12987,overlap,0.0
signed_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane1__dqs1__ctrl_3__ld_vs_cntvaluein_dqs__value_ps,signed_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane1,dqs1,3,ld_vs_cntvaluein_dqs,22,7,-561.0,118.0,684.0,-646.0,110.0,543.0,-8.0,-1330.0,-1104.0,0.435065,fail_lower,0.564935,-0.12987,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,22,7,17.0,225.5,863.0,25.0,217.0,643.0,-8.5,-838.0,-626.0,0.438312,fail_lower,0.561688,-0.123377,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,3,dqs_vs_dq_bit,22,7,-809.0,-36.5,351.0,-421.0,-230.0,707.0,-193.5,-772.0,-1516.0,0.441558,fail_lower,0.558442,-0.116883,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,4,dqs_vs_dq_bit,22,7,-886.0,-153.0,758.0,-738.0,-240.0,376.0,-87.0,-1496.0,-1262.0,0.441558,fail_lower,0.558442,-0.116883,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,4,dqs_vs_dq_bit,22,7,-553.0,-72.5,795.0,-364.0,-133.0,510.0,-60.5,-1159.0,-1063.0,0.441558,fail_lower,0.558442,-0.116883,overlap,0.0
