sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
cntvaluein3-skew-locked-seed-48,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1129.0,1220.0,2089.0,2089.0,960.0,960.0
cntvaluein3-skew-locked-seed-49,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1161.0,1980.0,2443.0,2443.0,1282.0,1282.0
cntvaluein3-skew-locked-seed-50,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1248.0,1769.0,2105.0,2105.0,857.0,857.0
cntvaluein3-skew-locked-seed-51,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,885.0,1054.0,2015.0,2015.0,1130.0,1130.0
cntvaluein3-skew-locked-seed-52,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1319.0,2028.0,2161.0,2161.0,842.0,842.0
cntvaluein3-skew-locked-seed-53,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1342.0,1738.0,1947.0,1947.0,605.0,605.0
cntvaluein3-skew-locked-seed-54,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1103.0,1243.0,2201.0,2201.0,1098.0,1098.0
cntvaluein3-skew-locked-seed-55,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1911.0,2153.0,2361.0,2361.0,450.0,450.0
cntvaluein3-skew-locked-seed-56,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1149.0,1452.0,2513.0,2513.0,1364.0,1364.0
cntvaluein3-skew-locked-seed-57,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1763.0,1860.0,2690.0,2690.0,927.0,927.0
cntvaluein3-skew-locked-seed-58,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1531.0,1597.0,2104.0,2104.0,573.0,573.0
cntvaluein3-skew-locked-seed-59,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1179.0,1600.0,2029.0,2029.0,850.0,850.0
cntvaluein3-skew-locked-seed-60,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1256.0,1830.0,2095.0,2095.0,839.0,839.0
cntvaluein3-skew-locked-seed-31,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1118.0,1470.0,1934.0,1934.0,816.0,816.0
cntvaluein3-skew-locked-seed-32,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,726.0,815.0,1855.0,1855.0,1129.0,1129.0
cntvaluein3-skew-locked-seed-33,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1223.0,1588.0,1975.0,1975.0,752.0,752.0
cntvaluein3-skew-locked-seed-34,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,936.0,1097.0,2124.0,2124.0,1188.0,1188.0
cntvaluein3-skew-locked-seed-35,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,676.0,893.0,1940.0,1940.0,1264.0,1264.0
cntvaluein3-skew-locked-seed-36,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1302.0,1493.0,1766.0,1766.0,464.0,464.0
cntvaluein3-skew-locked-seed-37,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1409.0,1565.0,1891.0,1891.0,482.0,482.0
cntvaluein3-skew-locked-seed-38,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1541.0,1743.0,1875.0,1875.0,334.0,334.0
cntvaluein3-skew-locked-seed-39,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1430.0,1764.0,1914.0,1914.0,484.0,484.0
cntvaluein3-skew-locked-seed-40,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1332.0,1444.0,1858.0,1858.0,526.0,526.0
cntvaluein3-skew-locked-seed-41,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1338.0,1437.0,1740.0,1740.0,402.0,402.0
cntvaluein3-skew-locked-seed-42,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,1401.0,1754.0,1769.0,1769.0,368.0,368.0
cntvaluein3-skew-locked-seed-43,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,680.0,841.0,2174.0,2174.0,1494.0,1494.0
cntvaluein3-skew-locked-seed-44,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq3,,dq3,5,943.0,1070.0,2193.0,2193.0,1250.0,1250.0
