feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,2,1,1131.0,1425.5,1720.0,1465.0,1465.0,1465.0,39.5,-255.0,-334.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,2,1,1169.0,1465.0,1761.0,1504.0,1504.0,1504.0,39.0,-257.0,-335.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane1__dq12__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq12,,endpoint,2,1,1629.0,1698.5,1768.0,1735.0,1735.0,1735.0,36.5,-33.0,-106.0,0.5,fail_higher,0.5,0.0,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq15,,dq15,2,1,348.0,431.0,514.0,462.0,462.0,462.0,31.0,-52.0,-114.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq13,,endpoint,2,1,1508.0,1649.5,1791.0,1677.0,1677.0,1677.0,27.5,-114.0,-169.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,0,endpoint,2,1,1350.0,1446.0,1542.0,1424.0,1424.0,1424.0,-22.0,-118.0,-74.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq7__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,2,1,1810.0,1909.5,2009.0,1889.0,1889.0,1889.0,-20.5,-120.0,-79.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,2,1,1125.0,1443.0,1761.0,1463.0,1463.0,1463.0,20.0,-298.0,-338.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,2,1,1432.0,1526.5,1621.0,1544.0,1544.0,1544.0,17.5,-77.0,-112.0,0.5,fail_higher,0.5,0.0,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq7__ctrl_none__dq7__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq7,,dq7,2,1,371.0,478.0,585.0,495.0,495.0,495.0,17.0,-90.0,-124.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq14,,endpoint,2,1,1682.0,1751.0,1820.0,1735.0,1735.0,1735.0,-16.0,-85.0,-53.0,0.5,fail_higher,0.5,0.0,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq8__ctrl_none__dq8__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,2,1,277.0,458.5,640.0,472.0,472.0,472.0,13.5,-168.0,-195.0,0.5,fail_higher,0.5,0.0,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq0,,dq0,2,1,393.0,478.0,563.0,490.0,490.0,490.0,12.0,-73.0,-97.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,3,endpoint,2,1,1751.0,1926.0,2101.0,1937.0,1937.0,1937.0,11.0,-164.0,-186.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,0,endpoint,2,1,1129.0,1332.5,1536.0,1337.0,1337.0,1337.0,4.5,-199.0,-208.0,0.5,fail_higher,0.5,0.0,overlap,0.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dq_iologic,lane0,,,lane,2,1,2430.0,2497.5,2565.0,2499.0,2499.0,2499.0,1.5,-66.0,-69.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_dqs_cntvaluein,lane0,,0,lane_control_bit,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
