feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,6,5,796.0,872.0,2062.0,856.0,907.0,1269.0,35.0,-1206.0,-473.0,0.6,fail_higher,0.6,0.2,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,6,5,888.0,956.5,2151.0,947.0,991.0,1182.0,34.5,-1204.0,-294.0,0.6,fail_higher,0.6,0.2,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,6,5,675.0,798.5,1950.0,654.0,1029.0,1157.0,230.5,-1296.0,-482.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,6,5,945.0,1248.0,1473.0,987.0,1136.0,1572.0,-112.0,-486.0,-627.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,0,endpoint,6,5,805.0,1149.0,2086.0,769.0,1256.0,1876.0,107.0,-1317.0,-1071.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,6,5,781.0,1176.0,1993.0,885.0,1259.0,1595.0,83.0,-1108.0,-814.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,6,5,899.0,1285.0,2082.0,907.0,1350.0,1922.0,65.0,-1175.0,-1023.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,4,endpoint,6,5,875.0,1206.5,1738.0,870.0,1161.0,1759.0,-45.5,-868.0,-884.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,2,endpoint,6,5,612.0,1054.0,1250.0,720.0,1037.0,1432.0,-17.0,-530.0,-820.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,6,5,1044.0,1131.0,1557.0,1067.0,1146.0,1613.0,15.0,-490.0,-569.0,0.566667,fail_higher,0.566667,0.133333,overlap,0.0
