sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1557.0,1557.0,1557.0,1557.0,0.0,1557.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1776.0,1776.0,1776.0,1776.0,0.0,1776.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,2160.0,2160.0,2160.0,2160.0,0.0,2160.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1580.0,1580.0,1580.0,1580.0,0.0,1580.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1085.0,1085.0,1085.0,1085.0,0.0,1085.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,0,endpoint,1,1432.0,1432.0,1432.0,1432.0,0.0,1432.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,1,endpoint,1,1677.0,1677.0,1677.0,1677.0,0.0,1677.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,2,endpoint,1,1995.0,1995.0,1995.0,1995.0,0.0,1995.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,3,endpoint,1,1452.0,1452.0,1452.0,1452.0,0.0,1452.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,1,1131.0,1131.0,1131.0,1131.0,0.0,1131.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,0,endpoint,1,1779.0,1779.0,1779.0,1779.0,0.0,1779.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,1,1631.0,1631.0,1631.0,1631.0,0.0,1631.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,2,endpoint,1,2216.0,2216.0,2216.0,2216.0,0.0,2216.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,3,endpoint,1,1666.0,1666.0,1666.0,1666.0,0.0,1666.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq12,4,endpoint,1,1169.0,1169.0,1169.0,1169.0,0.0,1169.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,1,1343.0,1343.0,1343.0,1343.0,0.0,1343.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,1,endpoint,1,1703.0,1703.0,1703.0,1703.0,0.0,1703.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane1,dq13,2,endpoint,1,1996.0,1996.0,1996.0,1996.0,0.0,1996.0
